Employee_ID,Company_ID,Name,Job_Title,Email,Phone
E04498,C0406,D**** D*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04499,C0457,A**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04500,C0387,A**** P*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04501,C0036,S**** K*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04502,C0430,B**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04503,C0338,L**** S*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04504,C0400,E**** O*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04505,C0516,B**** D*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E04506,C0236,E**** D*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04507,C0645,B**** Y*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04508,C0018,A**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04509,C0369,D**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04510,C0478,Z**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04511,C0119,D**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04512,C0668,A**** G*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04513,C0177,E**** U*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04514,C0506,C**** D*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04515,C0483,C**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04516,C0093,A**** A*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04517,C0321,B**** Y*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04518,C0443,B**** P*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04519,C0635,N**** P*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04520,C0263,E**** Y*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04521,C0216,S**** C*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04522,C0037,D**** K*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E04523,C0129,K**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04524,C0159,O**** K*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04525,C0503,Z**** O*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04526,C0664,A**** K*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04527,C0169,L**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04528,C0454,B**** K*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04529,C0411,B**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04530,C0403,C**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04531,C0510,S**** A*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04532,C0643,T**** Y*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04533,C0170,B**** K*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04534,C0480,B**** S*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04535,C0400,O**** K*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04536,C0477,S**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E04537,C0383,A**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04538,C0261,C**** Y*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04539,C0394,E**** D*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04540,C0060,S**** D*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04541,C0642,C**** K*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04542,C0195,S**** P*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04543,C0708,A**** S*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04544,C0614,S**** D*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04545,C0571,S**** K*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04546,C0517,O**** S*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04547,C0028,O**** S*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04548,C0701,C**** G*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04549,C0689,K**** Y*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04550,C0071,E**** Y*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04551,C0594,C**** C*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04552,C0713,E**** K*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04553,C0526,B**** D*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E04554,C0074,S**** Y*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04555,C0369,N**** K*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04556,C0352,Z**** O*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04557,C0727,C**** A*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04558,C0230,E**** D*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04559,C0695,B**** D*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04560,C0078,L**** Y*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04561,C0119,D**** Y*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E04562,C0149,B**** S*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04563,C0640,A**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04564,C0264,C**** D*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04565,C0301,E**** D*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04566,C0699,S**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04567,C0346,E**** Y*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E04568,C0377,B**** D*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04569,C0173,B**** Y*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04570,C0183,K**** D*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04571,C0235,O**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04572,C0208,A**** Y*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E04573,C0597,Z**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04574,C0150,E**** C*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04575,C0348,B**** D*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04576,C0056,B**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04577,C0536,B**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04578,C0546,A**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04579,C0103,C**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04580,C0451,C**** Y*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04581,C0207,K**** U*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E04582,C0703,S**** A*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04583,C0382,C**** A*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04584,C0219,K**** C*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04585,C0655,B**** Y*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04586,C0413,O**** G*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04587,C0308,S**** Y*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04588,C0712,D**** S*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04589,C0356,E**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04590,C0333,B**** O*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04591,C0471,E**** Y*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04592,C0113,E**** A*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04593,C0010,K**** U*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04594,C0598,Z**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04595,C0369,E**** D*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04596,C0246,K**** S*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04597,C0366,C**** S*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04598,C0580,A**** S*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04599,C0351,S**** Y*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04600,C0553,E**** C*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04601,C0524,C**** Y*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04602,C0594,N**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04603,C0152,K**** K*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04604,C0586,B**** A*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04605,C0470,B**** P*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04606,C0458,T**** P*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04607,C0696,E**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04608,C0314,B**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04609,C0047,E**** K*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04610,C0411,B**** K*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04611,C0605,K**** A*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04612,C0602,K**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04613,C0341,E**** C*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04614,C0719,B**** C*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04615,C0458,A**** Y*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04616,C0418,K**** Y*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04617,C0139,O**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04618,C0110,C**** Y*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04619,C0521,C**** C*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04620,C0420,C**** K*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E04621,C0156,M**** O*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04622,C0190,E**** K*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04623,C0009,B**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04624,C0625,S**** D*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04625,C0044,E**** A*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04626,C0117,B**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04627,C0515,E**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04628,C0460,B**** Y*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04629,C0721,B**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04630,C0489,C**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04631,C0193,B**** G*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04632,C0253,A**** O*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04633,C0232,B**** K*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04634,C0726,K**** K*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04635,C0028,B**** K*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04636,C0175,E**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04637,C0244,A**** G*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04638,C0579,Z**** A*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04639,C0395,C**** Y*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04640,C0445,S**** K*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04641,C0147,T**** D*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04642,C0463,M**** U*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04643,C0386,E**** Y*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04644,C0206,B**** O*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04645,C0162,A**** D*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04646,C0437,E**** Y*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04647,C0462,S**** D*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04648,C0298,A**** K*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04649,C0230,E**** C*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04650,C0254,B**** A*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04651,C0547,A**** S*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04652,C0359,B**** U*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04653,C0596,T**** P*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04654,C0704,B**** G*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04655,C0580,C**** G*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04656,C0511,L**** O*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04657,C0680,S**** C*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04658,C0548,B**** O*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04659,C0196,E**** D*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04660,C0686,B**** A*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04661,C0264,S**** K*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04662,C0095,D**** Y*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04663,C0380,E**** C*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04664,C0291,S**** A*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04665,C0249,A**** O*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04666,C0123,L**** K*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04667,C0711,B**** S*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04668,C0183,C**** Y*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04669,C0203,N**** G*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04670,C0607,B**** Y*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04671,C0461,T**** K*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04672,C0639,C**** K*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04673,C0244,B**** P*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04674,C0324,E**** P*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04675,C0645,Z**** D*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04676,C0143,S**** D*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04677,C0693,Z**** S*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04678,C0587,Z**** Y*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04679,C0520,K**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E04680,C0208,E**** D*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04681,C0197,O**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04682,C0689,Z**** K*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E04683,C0412,T**** P*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E04684,C0324,C**** Y*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04685,C0651,N**** A*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04686,C0300,E**** A*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04687,C0034,A**** P*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04688,C0090,T**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04689,C0677,M**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04690,C0410,D**** D*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04691,C0387,S**** U*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04692,C0395,S**** Y*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04693,C0614,M**** C*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04694,C0184,B**** K*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04695,C0507,E**** S*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04696,C0427,D**** S*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04697,C0720,D**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04698,C0647,D**** G*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04699,C0574,E**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04700,C0611,N**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04701,C0344,T**** G*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04702,C0502,T**** Y*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04703,C0374,S**** A*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04704,C0639,E**** P*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04705,C0592,S**** S*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04706,C0256,Z**** G*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04707,C0704,L**** D*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04708,C0365,A**** Y*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04709,C0117,B**** A*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04710,C0679,B**** A*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E04711,C0322,B**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04712,C0159,C**** A*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04713,C0530,E**** K*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04714,C0288,Z**** Y*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04715,C0094,B**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04716,C0577,L**** U*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04717,C0698,S**** Y*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04718,C0664,Z**** P*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04719,C0041,A**** Y*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04720,C0621,L**** C*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04721,C0064,B**** O*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04722,C0336,B**** U*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04723,C0307,B**** C*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04724,C0558,K**** A*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04725,C0024,S**** D*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E04726,C0682,C**** K*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04727,C0120,D**** G*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04728,C0158,M**** Y*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04729,C0190,C**** O*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E04730,C0073,B**** Y*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04731,C0464,N**** K*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04732,C0420,B**** K*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04733,C0442,A**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04734,C0083,B**** Y*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04735,C0180,S**** O*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04736,C0235,D**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04737,C0470,O**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04738,C0423,Z**** O*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04739,C0189,A**** K*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04740,C0170,T**** A*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E04741,C0600,Z**** Y*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04742,C0655,Z**** Y*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E04743,C0587,B**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04744,C0382,B**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04745,C0453,E**** D*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04746,C0147,C**** U*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04747,C0447,S**** Y*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04748,C0070,E**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04749,C0053,B**** U*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04750,C0428,E**** K*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04751,C0608,L**** U*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04752,C0161,N**** S*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04753,C0541,D**** C*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04754,C0173,S**** A*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04755,C0016,E**** C*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04756,C0710,C**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04757,C0192,S**** A*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04758,C0193,B**** O*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04759,C0325,B**** G*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04760,C0684,C**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04761,C0655,E**** C*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04762,C0712,M**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04763,C0728,S**** Y*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E04764,C0244,L**** P*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E04765,C0087,E**** P*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04766,C0464,L**** K*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04767,C0555,L**** C*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04768,C0004,C**** Y*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E04769,C0724,E**** K*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E04770,C0734,C**** O*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04771,C0014,Z**** U*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E04772,C0082,S**** Y*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04773,C0551,A**** Y*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E04774,C0311,B**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04775,C0058,E**** C*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04776,C0273,S**** D*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E04777,C0210,C**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04778,C0570,C**** Y*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04779,C0245,E**** D*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04780,C0513,O**** A*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04781,C0276,S**** Y*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E04782,C0610,A**** C*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E04783,C0460,L**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04784,C0707,E**** K*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04785,C0512,C**** C*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04786,C0389,S**** O*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04787,C0067,C**** K*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04788,C0241,T**** Y*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E04789,C0545,O**** Y*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E04790,C0015,L**** D*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E04791,C0312,C**** Y*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04792,C0077,O**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04793,C0348,B**** P*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E04794,C0151,M**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04795,C0068,B**** Y*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E04796,C0303,Z**** Y*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04797,C0181,B**** C*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E04798,C0449,C**** K*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04799,C0183,B**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E04800,C0127,S**** K*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E04801,C0242,E**** G*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04802,C0536,B**** S*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E04803,C0414,K**** Y*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E04804,C0612,E**** G*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E04805,C0218,C**** K*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E04806,C0301,N**** Y*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E04807,C0020,B**** K*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04808,C0112,B**** C*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04809,C0491,E**** A*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E04810,C0196,C**** K*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E04811,C0625,O**** D*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04812,C0494,N**** C*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E04813,C0021,K**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E04814,C0156,A**** P*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E04815,C0705,A**** Y*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E04816,C0467,C**** K*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E04817,C0198,O**** K*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
